site,date,pct_cover,nms,sp
Cuyler Harbor,2014-12-03,1.65,CINMS,TETRUB
East Point,2002-12-04,0,CINMS,TETRUB
East Point,2003-03-16,0,CINMS,TETRUB
East Point,2003-11-22,0.04,CINMS,TETRUB
East Point,2004-04-09,0,CINMS,TETRUB
East Point,2004-12-09,0,CINMS,TETRUB
East Point,2005-05-28,0,CINMS,TETRUB
East Point,2006-01-15,0.08,CINMS,TETRUB
East Point,2006-12-03,0.04,CINMS,TETRUB
East Point,2007-04-11,0,CINMS,TETRUB
East Point,2008-01-03,0,CINMS,TETRUB
East Point,2008-04-10,0,CINMS,TETRUB
East Point,2009-01-07,0.16,CINMS,TETRUB
East Point,2009-05-28,0,CINMS,TETRUB
East Point,2010-01-13,0,CINMS,TETRUB
East Point,2011-03-16,0,CINMS,TETRUB
East Point,2012-01-20,0,CINMS,TETRUB
East Point,2012-04-12,0,CINMS,TETRUB
East Point,2013-01-26,0,CINMS,TETRUB
East Point,2013-04-06,0,CINMS,TETRUB
East Point,2013-11-15,0,CINMS,TETRUB
East Point,2014-03-16,0,CINMS,TETRUB
East Point,2015-04-15,0,CINMS,TETRUB
East Point,2015-11-25,0,CINMS,TETRUB
Ford Point,2002-12-05,0.13333333333333333,CINMS,TETRUB
Ford Point,2003-03-18,0,CINMS,TETRUB
Ford Point,2003-11-25,0,CINMS,TETRUB
Ford Point,2004-04-10,0.13333333333333333,CINMS,TETRUB
Ford Point,2004-12-14,0,CINMS,TETRUB
Ford Point,2005-05-26,0,CINMS,TETRUB
Ford Point,2006-01-14,0.13333333333333333,CINMS,TETRUB
Ford Point,2006-11-30,0.06666666666666667,CINMS,TETRUB
Ford Point,2007-04-15,0.06666666666666667,CINMS,TETRUB
Ford Point,2008-01-03,0.13333333333333333,CINMS,TETRUB
Ford Point,2008-04-12,0.06666666666666667,CINMS,TETRUB
Ford Point,2009-01-10,0.06666666666666667,CINMS,TETRUB
Ford Point,2009-05-27,0.06666666666666667,CINMS,TETRUB
Ford Point,2010-01-12,0.2,CINMS,TETRUB
Ford Point,2011-03-15,0.05,CINMS,TETRUB
Ford Point,2012-01-22,0,CINMS,TETRUB
Ford Point,2012-05-23,0,CINMS,TETRUB
Ford Point,2013-01-27,0,CINMS,TETRUB
Ford Point,2013-04-07,0.05,CINMS,TETRUB
Ford Point,2013-11-17,0,CINMS,TETRUB
Ford Point,2014-03-12,0,CINMS,TETRUB
Ford Point,2015-04-18,0.2,CINMS,TETRUB
Ford Point,2015-11-28,0.05,CINMS,TETRUB
Fossil Reef,2002-12-03,1.3,CINMS,TETRUB
Fossil Reef,2003-03-13,1.45,CINMS,TETRUB
Fossil Reef,2003-11-23,1.7,CINMS,TETRUB
Fossil Reef,2004-04-13,1.8,CINMS,TETRUB
Fossil Reef,2004-12-12,1.3,CINMS,TETRUB
Fossil Reef,2005-05-30,1.75,CINMS,TETRUB
Fossil Reef,2006-01-12,0.65,CINMS,TETRUB
Fossil Reef,2006-12-01,0.95,CINMS,TETRUB
Fossil Reef,2007-04-13,1.7,CINMS,TETRUB
Fossil Reef,2008-04-13,0.8,CINMS,TETRUB
Fossil Reef,2009-01-09,0.8,CINMS,TETRUB
Fossil Reef,2009-05-30,1.15,CINMS,TETRUB
Fossil Reef,2010-01-15,1,CINMS,TETRUB
Fossil Reef,2011-03-18,0.3,CINMS,TETRUB
Fossil Reef,2012-01-18,1.45,CINMS,TETRUB
Fossil Reef,2012-04-15,1,CINMS,TETRUB
Fossil Reef,2013-04-04,1.25,CINMS,TETRUB
Fossil Reef,2013-11-14,1.4,CINMS,TETRUB
Fossil Reef,2014-03-15,2.15,CINMS,TETRUB
Fossil Reef,2015-04-17,2.35,CINMS,TETRUB
Fossil Reef,2015-11-26,1.8,CINMS,TETRUB
Fraser Cove,2002-11-03,0.3142857142857143,CINMS,TETRUB
Fraser Cove,2003-03-26,0.34285714285714286,CINMS,TETRUB
Fraser Cove,2003-12-08,0.42857142857142855,CINMS,TETRUB
Fraser Cove,2004-03-31,0.17142857142857143,CINMS,TETRUB
Fraser Cove,2004-11-12,0.2857142857142857,CINMS,TETRUB
Fraser Cove,2005-03-08,0.2857142857142857,CINMS,TETRUB
Fraser Cove,2005-10-15,0.14285714285714285,CINMS,TETRUB
Fraser Cove,2006-12-19,0.17142857142857143,CINMS,TETRUB
Fraser Cove,2007-03-26,0.08571428571428572,CINMS,TETRUB
Fraser Cove,2008-03-20,0.22857142857142856,CINMS,TETRUB
Fraser Cove,2008-12-11,0.08571428571428572,CINMS,TETRUB
Fraser Cove,2009-04-28,0.34285714285714286,CINMS,TETRUB
Fraser Cove,2009-11-03,1.2285714285714286,CINMS,TETRUB
Fraser Cove,2010-03-24,0.34285714285714286,CINMS,TETRUB
Fraser Cove,2010-11-19,0.4,CINMS,TETRUB
Fraser Cove,2012-01-09,0.5714285714285714,CINMS,TETRUB
Fraser Cove,2012-05-10,0.2,CINMS,TETRUB
Fraser Cove,2012-12-11,0.42857142857142855,CINMS,TETRUB
Fraser Cove,2013-03-25,0.6857142857142857,CINMS,TETRUB
Fraser Cove,2013-11-02,0.17142857142857143,CINMS,TETRUB
Fraser Cove,2014-04-09,0.42857142857142855,CINMS,TETRUB
Fraser Cove,2014-11-21,0.5428571428571428,CINMS,TETRUB
Fraser Cove,2016-01-21,0.5142857142857142,CINMS,TETRUB
Harris Point,2003-01-16,3.92,CINMS,TETRUB
Harris Point,2003-04-13,4.318181818181818,CINMS,TETRUB
Harris Point,2004-01-05,4.04,CINMS,TETRUB
Harris Point,2004-05-08,4.32,CINMS,TETRUB
Harris Point,2005-01-22,4.88,CINMS,TETRUB
Harris Point,2005-04-29,3.04,CINMS,TETRUB
Harris Point,2006-01-27,2.72,CINMS,TETRUB
Harris Point,2007-01-18,1.72,CINMS,TETRUB
Harris Point,2007-05-18,2.48,CINMS,TETRUB
Harris Point,2008-01-21,1.4,CINMS,TETRUB
Harris Point,2008-05-08,1.48,CINMS,TETRUB
Harris Point,2009-01-23,1.36,CINMS,TETRUB
Harris Point,2009-04-03,1.52,CINMS,TETRUB
Harris Point,2009-11-15,3.08,CINMS,TETRUB
Harris Point,2010-04-19,6.96,CINMS,TETRUB
Harris Point,2010-12-05,4.36,CINMS,TETRUB
Harris Point,2011-12-12,4,CINMS,TETRUB
Harris Point,2012-03-16,3.32,CINMS,TETRUB
Harris Point,2013-01-10,2.6,CINMS,TETRUB
Harris Point,2013-03-10,4.48,CINMS,TETRUB
Harris Point,2014-01-16,4.16,CINMS,TETRUB
Harris Point,2014-03-28,5.72,CINMS,TETRUB
Harris Point,2014-12-06,4.88,CINMS,TETRUB
Johnsons Lee,2002-12-01,0.4,CINMS,TETRUB
Johnsons Lee,2003-03-17,0.3333333333333333,CINMS,TETRUB
Johnsons Lee,2003-11-24,0.26666666666666666,CINMS,TETRUB
Johnsons Lee,2004-04-11,0.2,CINMS,TETRUB
Johnsons Lee,2004-12-11,0.26666666666666666,CINMS,TETRUB
Johnsons Lee,2005-05-27,0.13333333333333333,CINMS,TETRUB
Johnsons Lee,2006-01-10,0.2,CINMS,TETRUB
Johnsons Lee,2006-12-04,0.13333333333333333,CINMS,TETRUB
Johnsons Lee,2007-04-12,0.06666666666666667,CINMS,TETRUB
Johnsons Lee,2008-01-03,0.13333333333333333,CINMS,TETRUB
Johnsons Lee,2008-04-09,0.3333333333333333,CINMS,TETRUB
Johnsons Lee,2009-01-11,0.2631578947368421,CINMS,TETRUB
Johnsons Lee,2009-05-26,0.3684210526315789,CINMS,TETRUB
Johnsons Lee,2010-01-11,0.47368421052631576,CINMS,TETRUB
Johnsons Lee,2011-03-14,0.17391304347826086,CINMS,TETRUB
Johnsons Lee,2012-01-17,0.5,CINMS,TETRUB
Johnsons Lee,2012-04-16,0.375,CINMS,TETRUB
Johnsons Lee,2013-01-22,0.16666666666666666,CINMS,TETRUB
Johnsons Lee,2013-04-03,0.16666666666666666,CINMS,TETRUB
Johnsons Lee,2013-11-16,0.25,CINMS,TETRUB
Johnsons Lee,2014-03-14,0.25,CINMS,TETRUB
Johnsons Lee,2015-04-14,0.20833333333333334,CINMS,TETRUB
Johnsons Lee,2015-11-24,0.041666666666666664,CINMS,TETRUB
Landing Cove,2002-11-19,0.7,CINMS,TETRUB
Landing Cove,2002-11-21,7.9,CINMS,TETRUB
Landing Cove,2003-10-24,2.45,CINMS,TETRUB
Landing Cove,2004-11-10,3.7,CINMS,TETRUB
Landing Cove,2005-11-11,6.2,CINMS,TETRUB
Landing Cove,2006-11-02,3.2,CINMS,TETRUB
Landing Cove,2007-10-25,3.533333333333333,CINMS,TETRUB
Landing Cove,2007-10-27,0,CINMS,TETRUB
Landing Cove,2008-10-15,5.4,CINMS,TETRUB
Landing Cove,2008-10-17,0,CINMS,TETRUB
Landing Cove,2009-10-15,5.4,CINMS,TETRUB
Landing Cove,2010-10-06,10.8,CINMS,TETRUB
Landing Cove,2010-10-08,0.2,CINMS,TETRUB
Landing Cove,2011-10-23,6.95,CINMS,TETRUB
Landing Cove,2012-11-12,3.7,CINMS,TETRUB
Landing Cove,2013-10-18,4.3,CINMS,TETRUB
Landing Cove,2015-01-28,5.4,CINMS,TETRUB
Middle East,2003-01-29,5.75,CINMS,TETRUB
Middle East,2003-04-24,4.5,CINMS,TETRUB
Middle East,2004-01-21,3.9166666666666665,CINMS,TETRUB
Middle East,2005-01-06,4,CINMS,TETRUB
Middle East,2005-12-13,4.5,CINMS,TETRUB
Middle East,2006-03-26,4.333333333333333,CINMS,TETRUB
Middle East,2006-11-21,5.5,CINMS,TETRUB
Middle East,2007-03-16,6.666666666666667,CINMS,TETRUB
Middle East,2007-12-20,5.5,CINMS,TETRUB
Middle East,2008-03-04,7.666666666666667,CINMS,TETRUB
Middle East,2008-11-12,8.25,CINMS,TETRUB
Middle East,2009-03-08,8.166666666666666,CINMS,TETRUB
Middle East,2009-12-15,7.25,CINMS,TETRUB
Middle East,2010-03-12,4.916666666666667,CINMS,TETRUB
Middle East,2010-12-02,10.75,CINMS,TETRUB
Middle East,2012-04-25,7.583333333333333,CINMS,TETRUB
Middle West,2003-01-29,1.4,CINMS,TETRUB
Middle West,2003-04-24,1,CINMS,TETRUB
Middle West,2004-01-21,0.95,CINMS,TETRUB
Middle West,2005-01-06,0.9,CINMS,TETRUB
Middle West,2005-06-23,0.65,CINMS,TETRUB
Middle West,2005-12-13,0.85,CINMS,TETRUB
Middle West,2006-03-26,0.65,CINMS,TETRUB
Middle West,2006-11-21,0.8,CINMS,TETRUB
Middle West,2007-03-16,0.8,CINMS,TETRUB
Middle West,2007-12-20,0.95,CINMS,TETRUB
Middle West,2008-03-04,0.75,CINMS,TETRUB
Middle West,2008-11-12,0.9,CINMS,TETRUB
Middle West,2009-03-08,2.1,CINMS,TETRUB
Middle West,2009-12-15,5.05,CINMS,TETRUB
Middle West,2010-03-12,4.7,CINMS,TETRUB
Middle West,2010-12-02,5.65,CINMS,TETRUB
Middle West,2011-03-30,8.1,CINMS,TETRUB
Middle West,2012-04-24,5.8,CINMS,TETRUB
Middle West,2012-11-27,3.95,CINMS,TETRUB
Middle West,2013-05-03,5.1,CINMS,TETRUB
Middle West,2013-12-02,5.35,CINMS,TETRUB
Middle West,2014-11-05,2.8,CINMS,TETRUB
Middle West,2015-11-12,2.9,CINMS,TETRUB
NW Talcott,2002-12-02,0.4,CINMS,TETRUB
NW Talcott,2003-03-14,0.3,CINMS,TETRUB
NW Talcott,2003-11-21,0.35,CINMS,TETRUB
NW Talcott,2004-04-12,0.3,CINMS,TETRUB
NW Talcott,2004-12-13,0.3,CINMS,TETRUB
NW Talcott,2005-05-29,0.25,CINMS,TETRUB
NW Talcott,2006-01-11,0.05,CINMS,TETRUB
NW Talcott,2006-12-02,0.1,CINMS,TETRUB
NW Talcott,2007-04-14,0.15,CINMS,TETRUB
NW Talcott,2008-04-11,0.1,CINMS,TETRUB
NW Talcott,2009-01-08,0.1,CINMS,TETRUB
NW Talcott,2009-05-29,0.15,CINMS,TETRUB
NW Talcott,2010-01-14,0.2,CINMS,TETRUB
NW Talcott,2011-03-17,0,CINMS,TETRUB
NW Talcott,2012-01-19,0.12,CINMS,TETRUB
NW Talcott,2012-05-24,0.08,CINMS,TETRUB
NW Talcott,2013-01-23,0.08,CINMS,TETRUB
NW Talcott,2013-04-05,0.08,CINMS,TETRUB
NW Talcott,2013-11-13,0.12,CINMS,TETRUB
NW Talcott,2014-03-13,0.08,CINMS,TETRUB
NW Talcott,2015-04-16,0,CINMS,TETRUB
NW Talcott,2015-11-27,0.12,CINMS,TETRUB
Orizaba Cove,2003-01-30,9.416666666666666,CINMS,TETRUB
Orizaba Cove,2003-05-19,10.88,CINMS,TETRUB
Orizaba Cove,2004-01-22,7.666666666666667,CINMS,TETRUB
Orizaba Cove,2005-12-01,7.92,CINMS,TETRUB
Orizaba Cove,2006-03-27,7.44,CINMS,TETRUB
Orizaba Cove,2007-01-03,5.72,CINMS,TETRUB
Orizaba Cove,2007-03-15,4.76,CINMS,TETRUB
Orizaba Cove,2007-12-22,4.32,CINMS,TETRUB
Orizaba Cove,2008-03-07,5.76,CINMS,TETRUB
Orizaba Cove,2008-11-26,6.88,CINMS,TETRUB
Orizaba Cove,2009-03-07,6.2,CINMS,TETRUB
Orizaba Cove,2009-12-14,7.84,CINMS,TETRUB
Orizaba Cove,2010-11-03,6.84,CINMS,TETRUB
Orizaba Cove,2011-03-31,7,CINMS,TETRUB
Orizaba Cove,2011-12-20,9.56,CINMS,TETRUB
Orizaba Cove,2014-11-19,14.2,CINMS,TETRUB
Otter Harbor,2003-01-15,0.4,CINMS,TETRUB
Otter Harbor,2003-04-12,0.4,CINMS,TETRUB
Otter Harbor,2004-01-06,0.2,CINMS,TETRUB
Otter Harbor,2004-05-10,0.4,CINMS,TETRUB
Otter Harbor,2005-01-21,0.7,CINMS,TETRUB
Otter Harbor,2005-05-01,0.35,CINMS,TETRUB
Otter Harbor,2006-01-26,0.4,CINMS,TETRUB
Otter Harbor,2007-01-17,0.5,CINMS,TETRUB
Otter Harbor,2007-05-20,0.5,CINMS,TETRUB
Otter Harbor,2008-01-19,0.2,CINMS,TETRUB
Otter Harbor,2008-05-10,0.2,CINMS,TETRUB
Otter Harbor,2009-01-22,0.45,CINMS,TETRUB
Otter Harbor,2009-04-04,0.3,CINMS,TETRUB
Otter Harbor,2009-11-13,0.6,CINMS,TETRUB
Otter Harbor,2010-04-21,0.2631578947368421,CINMS,TETRUB
Otter Harbor,2010-12-04,1.15,CINMS,TETRUB
Otter Harbor,2011-12-07,0.9,CINMS,TETRUB
Otter Harbor,2012-03-19,1.15,CINMS,TETRUB
Otter Harbor,2013-01-08,0.95,CINMS,TETRUB
Otter Harbor,2013-03-08,1.4,CINMS,TETRUB
Otter Harbor,2014-01-14,0.8,CINMS,TETRUB
Otter Harbor,2014-03-25,1,CINMS,TETRUB
Otter Harbor,2014-12-04,0.8,CINMS,TETRUB
Prisoners Harbor,2002-11-05,0.6,CINMS,TETRUB
Prisoners Harbor,2003-03-24,0.48,CINMS,TETRUB
Prisoners Harbor,2003-12-05,0.52,CINMS,TETRUB
Prisoners Harbor,2004-03-29,0.44,CINMS,TETRUB
Prisoners Harbor,2004-11-11,0.84,CINMS,TETRUB
Prisoners Harbor,2005-03-07,0.76,CINMS,TETRUB
Prisoners Harbor,2005-10-14,0.64,CINMS,TETRUB
Prisoners Harbor,2006-12-17,0.56,CINMS,TETRUB
Prisoners Harbor,2007-03-25,0.6,CINMS,TETRUB
Prisoners Harbor,2008-03-17,0.8,CINMS,TETRUB
Prisoners Harbor,2008-12-09,1.16,CINMS,TETRUB
Prisoners Harbor,2009-04-30,2.08,CINMS,TETRUB
Prisoners Harbor,2009-11-01,1.92,CINMS,TETRUB
Prisoners Harbor,2010-03-23,1.48,CINMS,TETRUB
Prisoners Harbor,2010-11-17,3.32,CINMS,TETRUB
Prisoners Harbor,2012-01-06,2,CINMS,TETRUB
Prisoners Harbor,2012-05-12,2.16,CINMS,TETRUB
Prisoners Harbor,2012-12-09,4.24,CINMS,TETRUB
Prisoners Harbor,2013-03-22,2.44,CINMS,TETRUB
Prisoners Harbor,2013-10-31,2.4,CINMS,TETRUB
Prisoners Harbor,2014-04-11,4.36,CINMS,TETRUB
Prisoners Harbor,2014-11-18,4.72,CINMS,TETRUB
Prisoners Harbor,2016-01-19,2.8,CINMS,TETRUB
S Frenchys Cove,2003-01-27,0,CINMS,TETRUB
S Frenchys Cove,2003-05-20,0,CINMS,TETRUB
S Frenchys Cove,2004-01-19,0,CINMS,TETRUB
S Frenchys Cove,2004-06-07,0,CINMS,TETRUB
S Frenchys Cove,2005-01-23,0,CINMS,TETRUB
S Frenchys Cove,2005-06-24,0,CINMS,TETRUB
S Frenchys Cove,2005-12-14,0.05,CINMS,TETRUB
S Frenchys Cove,2006-03-28,0.25,CINMS,TETRUB
S Frenchys Cove,2006-11-22,0,CINMS,TETRUB
S Frenchys Cove,2007-03-17,0,CINMS,TETRUB
S Frenchys Cove,2007-12-21,0.05,CINMS,TETRUB
S Frenchys Cove,2008-03-03,0,CINMS,TETRUB
S Frenchys Cove,2008-11-11,0.05,CINMS,TETRUB
S Frenchys Cove,2009-03-09,0,CINMS,TETRUB
S Frenchys Cove,2009-12-02,0,CINMS,TETRUB
S Frenchys Cove,2010-03-12,0,CINMS,TETRUB
S Frenchys Cove,2010-11-05,0.05,CINMS,TETRUB
S Frenchys Cove,2011-11-23,0,CINMS,TETRUB
S Frenchys Cove,2012-04-23,0.05,CINMS,TETRUB
S Frenchys Cove,2012-11-25,0.05,CINMS,TETRUB
S Frenchys Cove,2013-05-04,0,CINMS,TETRUB
S Frenchys Cove,2013-12-16,0,CINMS,TETRUB
S Frenchys Cove,2014-05-20,0.8421052631578947,CINMS,TETRUB
S Frenchys Cove,2014-11-03,0.1,CINMS,TETRUB
S Frenchys Cove,2015-11-11,0,CINMS,TETRUB
Scorpion Rock,2003-01-31,3.08,CINMS,TETRUB
Scorpion Rock,2003-05-22,3.12,CINMS,TETRUB
Scorpion Rock,2003-12-19,3.28,CINMS,TETRUB
Scorpion Rock,2004-03-16,5.875,CINMS,TETRUB
Scorpion Rock,2005-01-08,6.16,CINMS,TETRUB
Scorpion Rock,2005-04-19,3.36,CINMS,TETRUB
Scorpion Rock,2006-03-25,9.6,CINMS,TETRUB
Scorpion Rock,2007-03-14,8.4,CINMS,TETRUB
Scorpion Rock,2008-03-06,10,CINMS,TETRUB
Scorpion Rock,2008-11-25,7.72,CINMS,TETRUB
Scorpion Rock,2009-12-01,8.28,CINMS,TETRUB
Scorpion Rock,2010-03-28,7.2,CINMS,TETRUB
Scorpion Rock,2010-12-03,10.92,CINMS,TETRUB
Scorpion Rock,2011-11-22,16.48,CINMS,TETRUB
Scorpion Rock,2012-10-28,22.9,CINMS,TETRUB
Scorpion Rock,2012-10-29,0,CINMS,TETRUB
Scorpion Rock,2013-04-19,17.04,CINMS,TETRUB
Scorpion Rock,2013-12-13,16.52,CINMS,TETRUB
Scorpion Rock,2014-04-23,18.56,CINMS,TETRUB
Scorpion Rock,2014-12-19,19.708333333333332,CINMS,TETRUB
Scorpion Rock,2015-10-25,18.72,CINMS,TETRUB
Sea Lion Rookery,2002-11-20,3.95,CINMS,TETRUB
Sea Lion Rookery,2003-10-25,3.3,CINMS,TETRUB
Sea Lion Rookery,2004-11-11,3.933333333333333,CINMS,TETRUB
Sea Lion Rookery,2004-11-12,0.2,CINMS,TETRUB
Sea Lion Rookery,2006-11-04,3,CINMS,TETRUB
Sea Lion Rookery,2007-10-26,2.8,CINMS,TETRUB
Sea Lion Rookery,2008-10-16,1.65,CINMS,TETRUB
Sea Lion Rookery,2009-10-16,1.9,CINMS,TETRUB
Sea Lion Rookery,2010-10-07,4.5,CINMS,TETRUB
Sea Lion Rookery,2011-10-24,4.3,CINMS,TETRUB
Sea Lion Rookery,2012-11-13,3.4,CINMS,TETRUB
Sea Lion Rookery,2013-10-19,2.4,CINMS,TETRUB
Sea Lion Rookery,2015-01-29,3.15,CINMS,TETRUB
Trailer,2002-11-02,0.2,CINMS,TETRUB
Trailer,2003-03-25,0.15,CINMS,TETRUB
Trailer,2003-12-09,0.3,CINMS,TETRUB
Trailer,2004-04-01,0.2,CINMS,TETRUB
Trailer,2004-11-13,0.05,CINMS,TETRUB
Trailer,2005-03-09,0.14285714285714285,CINMS,TETRUB
Trailer,2005-10-15,0.09523809523809523,CINMS,TETRUB
Trailer,2006-12-19,0.047619047619047616,CINMS,TETRUB
Trailer,2007-03-27,0.09523809523809523,CINMS,TETRUB
Trailer,2008-03-19,0.09523809523809523,CINMS,TETRUB
Trailer,2008-12-11,0,CINMS,TETRUB
Trailer,2009-04-27,0.23809523809523808,CINMS,TETRUB
Trailer,2009-11-04,0,CINMS,TETRUB
Trailer,2010-03-26,0.3333333333333333,CINMS,TETRUB
Trailer,2010-11-18,0,CINMS,TETRUB
Trailer,2012-01-08,0.047619047619047616,CINMS,TETRUB
Trailer,2012-05-09,0.3333333333333333,CINMS,TETRUB
Trailer,2012-12-10,0.3333333333333333,CINMS,TETRUB
Trailer,2013-03-24,0.38095238095238093,CINMS,TETRUB
Trailer,2013-11-01,0.3333333333333333,CINMS,TETRUB
Trailer,2014-04-08,0.42857142857142855,CINMS,TETRUB
Trailer,2014-11-22,0,CINMS,TETRUB
Trailer,2016-01-22,0.047619047619047616,CINMS,TETRUB
Willows Anchorage,2002-11-04,1.55,CINMS,TETRUB
Willows Anchorage,2003-03-27,1.05,CINMS,TETRUB
Willows Anchorage,2003-12-07,0.85,CINMS,TETRUB
Willows Anchorage,2004-03-30,0.95,CINMS,TETRUB
Willows Anchorage,2004-11-14,0.05263157894736842,CINMS,TETRUB
Willows Anchorage,2005-03-10,0.85,CINMS,TETRUB
Willows Anchorage,2005-10-16,0.3,CINMS,TETRUB
Willows Anchorage,2006-12-20,0.55,CINMS,TETRUB
Willows Anchorage,2007-03-28,0.4,CINMS,TETRUB
Willows Anchorage,2008-03-18,0.35,CINMS,TETRUB
Willows Anchorage,2008-12-11,0.5,CINMS,TETRUB
Willows Anchorage,2009-04-29,2.2,CINMS,TETRUB
Willows Anchorage,2009-11-02,0.9,CINMS,TETRUB
Willows Anchorage,2010-03-25,1.8,CINMS,TETRUB
Willows Anchorage,2010-11-22,1,CINMS,TETRUB
Willows Anchorage,2012-01-07,2.1,CINMS,TETRUB
Willows Anchorage,2012-05-11,1.75,CINMS,TETRUB
Willows Anchorage,2012-12-12,1.65,CINMS,TETRUB
Willows Anchorage,2013-03-23,2.15,CINMS,TETRUB
Willows Anchorage,2013-11-03,2.55,CINMS,TETRUB
Willows Anchorage,2014-04-10,2.2,CINMS,TETRUB
Willows Anchorage,2014-11-20,1.5,CINMS,TETRUB
Willows Anchorage,2016-01-23,1.45,CINMS,TETRUB
CINMS,2002-06-15,1.4767399267399268,CINMS,TETRUB
CINMS,2003-06-15,1.9569069264069263,CINMS,TETRUB
CINMS,2004-06-15,1.3350382150911047,CINMS,TETRUB
CINMS,2005-06-15,1.9655555555555555,CINMS,TETRUB
CINMS,2006-06-15,1.7167870826491516,CINMS,TETRUB
CINMS,2007-06-15,1.9794930875576038,CINMS,TETRUB
CINMS,2008-06-15,1.9857142857142858,CINMS,TETRUB
CINMS,2009-06-15,2.0051056211958467,CINMS,TETRUB
CINMS,2010-06-15,3.2309120420097863,CINMS,TETRUB
CINMS,2011-06-15,3.973040636544473,CINMS,TETRUB
CINMS,2012-06-15,2.2138381834215166,CINMS,TETRUB
CINMS,2013-06-15,2.3380079365079363,CINMS,TETRUB
CINMS,2014-06-15,3.1316803728070175,CINMS,TETRUB
CINMS,2015-06-15,2.38375,CINMS,TETRUB
CINMS,2016-06-15,1.2029761904761904,CINMS,TETRUB
Cat Rock,2003-01-28,0,CINMS,ULVENT
Cat Rock,2003-05-21,0.05555555555555555,CINMS,ULVENT
Cat Rock,2004-01-20,0,CINMS,ULVENT
Cat Rock,2005-01-24,0,CINMS,ULVENT
Cat Rock,2005-06-24,0.027777777777777776,CINMS,ULVENT
Cat Rock,2005-12-11,0,CINMS,ULVENT
Cat Rock,2006-11-20,0.1388888888888889,CINMS,ULVENT
Cat Rock,2007-12-21,0.2222222222222222,CINMS,ULVENT
Cat Rock,2008-03-05,0.027777777777777776,CINMS,ULVENT
Cat Rock,2008-11-11,0.027777777777777776,CINMS,ULVENT
Cat Rock,2009-11-30,0.3333333333333333,CINMS,ULVENT
Cat Rock,2010-03-11,0.05555555555555555,CINMS,ULVENT
Cat Rock,2010-11-04,0.05555555555555555,CINMS,ULVENT
Cat Rock,2011-12-21,0.4444444444444444,CINMS,ULVENT
Cat Rock,2012-11-26,0.3888888888888889,CINMS,ULVENT
Cat Rock,2013-05-04,0.05555555555555555,CINMS,ULVENT
Cat Rock,2013-12-16,0,CINMS,ULVENT
Cat Rock,2014-11-04,0.05555555555555555,CINMS,ULVENT
Cat Rock,2015-11-11,0,CINMS,ULVENT
Crook Point,2003-01-14,0.7,CINMS,ULVENT
Crook Point,2003-04-11,1,CINMS,ULVENT
Crook Point,2004-01-07,0.7647058823529411,CINMS,ULVENT
Crook Point,2004-05-09,0.9,CINMS,ULVENT
Crook Point,2005-01-23,4.05,CINMS,ULVENT
Crook Point,2005-04-30,4.3,CINMS,ULVENT
Crook Point,2006-01-25,1.1,CINMS,ULVENT
Crook Point,2007-01-19,0.65,CINMS,ULVENT
Crook Point,2007-05-19,0.15,CINMS,ULVENT
Crook Point,2008-01-20,2.9,CINMS,ULVENT
Crook Point,2008-05-09,0.2,CINMS,ULVENT
Crook Point,2009-01-21,0,CINMS,ULVENT
Crook Point,2009-04-05,0.5,CINMS,ULVENT
Crook Point,2009-11-14,0.5,CINMS,ULVENT
Crook Point,2010-04-20,0.4,CINMS,ULVENT
Crook Point,2010-12-06,1.8,CINMS,ULVENT
Crook Point,2011-12-08,2.2,CINMS,ULVENT
Crook Point,2012-03-15,1.65,CINMS,ULVENT
Crook Point,2013-01-09,3.65,CINMS,ULVENT
Crook Point,2013-03-09,3.4,CINMS,ULVENT
Crook Point,2014-01-15,3.15,CINMS,ULVENT
Crook Point,2014-03-26,2.8,CINMS,ULVENT
Crook Point,2014-12-05,0.95,CINMS,ULVENT
Cuyler Harbor,2002-12-31,0,CINMS,ULVENT
Cuyler Harbor,2003-04-13,0,CINMS,ULVENT
Cuyler Harbor,2004-01-08,0,CINMS,ULVENT
Cuyler Harbor,2004-05-07,0,CINMS,ULVENT
Cuyler Harbor,2005-01-24,0,CINMS,ULVENT
Cuyler Harbor,2005-04-28,0,CINMS,ULVENT
Cuyler Harbor,2006-01-28,0.15,CINMS,ULVENT
Cuyler Harbor,2007-01-16,0.1,CINMS,ULVENT
Cuyler Harbor,2007-05-21,0,CINMS,ULVENT
Cuyler Harbor,2008-01-18,0,CINMS,ULVENT
Cuyler Harbor,2008-05-07,0,CINMS,ULVENT
Cuyler Harbor,2009-01-20,0,CINMS,ULVENT
Cuyler Harbor,2009-04-06,0,CINMS,ULVENT
Cuyler Harbor,2009-11-16,0,CINMS,ULVENT
Cuyler Harbor,2010-04-18,0,CINMS,ULVENT
Cuyler Harbor,2010-12-07,0,CINMS,ULVENT
Cuyler Harbor,2011-12-10,0,CINMS,ULVENT
Cuyler Harbor,2012-03-14,0,CINMS,ULVENT
Cuyler Harbor,2013-01-11,0,CINMS,ULVENT
Cuyler Harbor,2013-03-11,0,CINMS,ULVENT
Cuyler Harbor,2014-01-17,0,CINMS,ULVENT
Cuyler Harbor,2014-03-27,0,CINMS,ULVENT
Cuyler Harbor,2014-12-03,0,CINMS,ULVENT
East Point,2002-12-04,0.04,CINMS,ULVENT
East Point,2003-03-16,0,CINMS,ULVENT
